t_rel,phase,deg_0,deg_1,deg_2,deg_3,deg_4,deg_5,deg_6,expected_ang_act_7,expected_ang_act_7,expected_ang_act_8,expected_ang_act_9,expected_ang_act_12,expected_ang_act_13,expected_ang_act_14,cmd_7,cmd_6,cmd_8,cmd_6,cmd_12,cmd_13,cmd_11
57.3586554527283,random_Index_DIP_4_S1,89.82,198.54,116.54,232.65,99.93,172,37.71,110.62,83.53,91.71,300,80,210,170,1416,1788,1249,2006,3042,2288,1060
57.4936356544495,random_Index_DIP_4_S1,89.91,198.63,116.54,232.65,100.02,172,37.71,110.62,83.53,91.79,300,80,210,170,1416,1788,1249,2006,3042,2288,1060
57.628573179245,random_Index_DIP_4_S1,89.82,198.54,116.46,232.65,99.93,172,37.71,110.62,83.53,91.79,300,80,210,170,1416,1788,1249,2006,3042,2288,1060
57.763622045517,random_Index_DIP_4_S1,89.82,198.54,116.54,232.65,99.93,172,37.79,110.62,83.53,91.79,300,80,210,170,1416,1788,1249,2006,3042,2288,1060
57.8986012935638,random_Index_DIP_5_S1,89.47,198.63,116.54,232.65,99.93,172,37.71,110.49,83.53,91.79,300,80,210,170,1416,2215,1249,2485,3042,2288,1060
58.033614397049,random_Index_DIP_5_S1,89.65,198.54,116.46,232.65,99.93,172,37.71,110.62,83.53,91.79,300,80,210,170,1416,2215,1249,2485,3042,2288,1060
58.1686334609985,random_Index_DIP_5_S1,89.65,198.63,116.54,232.65,99.93,172,37.71,111.93,83.53,91.79,300,80,210,170,1416,2215,1249,2485,3042,2288,1060
58.3036577701569,random_Index_DIP_5_S1,89.91,198.98,116.54,232.65,99.93,172,37.79,124.76,87.98,91.79,300,80,210,170,1416,2215,1249,2485,3042,2288,1060
58.4386072158814,random_Index_DIP_5_S1,90,200.65,114.26,232.65,99.93,172,37.71,138.63,99.24,91.79,300,80,210,170,1416,2215,1249,2485,3042,2288,1060
58.5736043453217,random_Index_DIP_5_S1,90.09,204.35,105.73,232.65,99.93,172,37.71,153.42,115.73,91.79,300,80,210,170,1416,2215,1249,2485,3042,2288,1060
58.7086231708527,random_Index_DIP_5_S1,90,212.52,95.01,232.47,99.93,172,37.71,165.98,126.07,91.79,300,80,210,170,1416,2215,1249,2485,3042,2288,1060
58.8436734676361,random_Index_DIP_5_S1,90,215.24,92.64,232.47,99.93,172,37.71,166.24,127.9,91.79,300,80,210,170,1416,2215,1249,2485,3042,2288,1060
58.9789381027222,random_Index_DIP_5_S1,90.09,216.12,91.05,232.38,99.93,172,37.71,167.68,129.6,91.79,300,80,210,170,1416,2215,1249,2485,3042,2288,1060
59.1139211654663,random_Index_DIP_5_S1,90,216.56,89.91,232.38,99.93,172,37.71,168.21,130.91,91.79,300,80,210,170,1416,2215,1249,2485,3042,2288,1060
59.2487406730652,random_Index_DIP_5_S1,90.18,216.74,88.51,232.38,99.93,172,37.71,168.21,132.09,91.79,300,80,210,170,1416,2215,1249,2485,3042,2288,1060
59.3839311599731,random_Index_DIP_5_S1,90.18,217.88,87.89,232.38,99.93,172,37.71,169.52,132.74,91.79,300,80,210,170,1416,2215,1249,2485,3042,2288,1060
59.5189664363861,random_Index_DIP_5_S1,90.09,218.23,87.19,232.38,99.93,172,37.71,169.78,133.26,91.79,300,80,210,170,1416,2215,1249,2485,3042,2288,1060
59.6536831855774,random_Index_DIP_5_S1,90.09,218.32,87.1,232.38,99.93,172,37.71,169.91,133.39,91.79,300,80,210,170,1416,2215,1249,2485,3042,2288,1060
59.7886602878571,random_Index_DIP_5_S1,90.09,218.5,86.31,232.29,99.93,172,37.71,169.91,134.05,91.79,300,80,210,170,1416,2215,1249,2485,3042,2288,1060
59.9240739345551,random_Index_DIP_5_S1,90.09,218.5,85.87,232.38,99.93,172,37.71,170.04,134.57,91.79,300,80,210,170,1416,2215,1249,2485,3042,2288,1060
60.0586841106415,random_Index_DIP_5_S1,90.18,219.2,85.69,232.29,99.93,172.09,37.71,170.96,134.7,91.79,300,80,210,170,1416,2215,1249,2485,3042,2288,1060
60.1936922073364,random_Index_DIP_6_S1,90.09,219.46,85.43,232.29,99.93,172,37.71,174.1,136.67,91.79,300,80,210,170,1416,2594,1249,2844,3042,2288,1060
60.3286888599396,random_Index_DIP_6_S1,90.18,229.48,77.7,232.29,99.93,172,37.71,181.82,144.52,91.79,300,80,210,170,1416,2594,1249,2844,3042,2288,1060
60.4636807441711,random_Index_DIP_6_S1,90.18,235.63,59.68,231.86,99.93,172,37.71,191.9,155.25,91.79,300,80,210,169.93,1416,2594,1249,2844,3042,2288,1060
60.598649263382,random_Index_DIP_6_S1,90.18,236.87,43.95,230.45,100.02,172,37.71,200.01,164.15,91.79,300,80,210,170,1416,2594,1249,2844,3042,2288,1060
60.7336513996124,random_Index_DIP_6_S1,89.47,236.87,33.66,230.19,100.02,172,37.79,208.78,174.75,91.79,300,80,210,170,1416,2594,1249,2844,3042,2288,1060
60.8686547279358,random_Index_DIP_6_S1,89.38,236.87,25.49,230.19,100.02,172,37.71,218.72,183.13,91.83,300,80,210,170,1416,2594,1249,2844,3042,2288,1060
61.003687620163,random_Index_DIP_6_S1,89.47,236.87,17.31,230.1,100.02,172,37.71,219.64,186.79,91.83,300.3,80,210,170,1416,2594,1249,2844,3042,2288,1060
61.1389722824097,random_Index_DIP_6_S1,89.47,236.87,17.31,230.1,100.02,172,37.71,219.64,186.79,91.79,300,80,210,170,1416,2594,1249,2844,3042,2288,1060
61.2739880084991,random_Index_DIP_6_S1,89.56,236.87,17.23,230.1,100.02,172,37.71,219.64,186.66,91.83,300,80,210,170,1416,2594,1249,2844,3042,2288,1060
61.4088990688324,random_Index_DIP_6_S1,89.47,236.87,17.23,230.1,100.02,172,37.79,219.64,186.66,91.79,300,80,210,170,1416,2594,1249,2844,3042,2288,1060
61.5439944267273,random_Index_DIP_6_S1,89.47,236.87,17.31,230.1,100.02,172.09,37.71,218.72,186.66,91.79,300,80,210,170,1416,2594,1249,2844,3042,2288,1060
61.6787340641022,random_Index_DIP_6_S1,89.38,236.87,17.23,230.19,100.02,172,37.71,218.2,186.66,91.79,300,80,210,170,1416,2594,1249,2844,3042,2288,1060
61.8137109279633,random_Index_DIP_6_S1,89.38,236.87,17.23,230.19,99.93,172,37.71,218.2,186.53,91.79,300,80,210,170,1416,2594,1249,2844,3042,2288,1060
61.9488215446472,random_Index_DIP_6_S1,89.38,236.87,17.31,230.19,100.02,172,37.71,218.2,186.53,91.79,300,80,210,170,1416,2594,1249,2844,3042,2288,1060
62.0836930274963,random_Index_DIP_6_S1,89.47,236.87,17.23,230.1,99.93,172,37.71,218.2,186.53,91.79,300,80,210,170,1416,2594,1249,2844,3042,2288,1060
62.2187025547028,random_Index_DIP_6_S1,89.38,236.87,17.4,230.1,100.02,172,37.71,218.2,186.53,91.79,300,80,210,170,1416,2594,1249,2844,3042,2288,1060
62.3536911010742,random_Index_DIP_7_S1,89.38,236.87,17.23,230.1,100.02,172,37.71,218.2,186.53,91.83,300,80,210,170,1416,1783,1249,2601,3042,2288,1060
62.4886808395386,random_Index_DIP_7_S1,89.3,236.87,17.14,230.19,100.02,172,37.79,212.05,179.59,91.79,300,80,210,170,1416,1783,1249,2601,3042,2288,1060
62.6240689754486,random_Index_DIP_7_S1,89.38,236.87,36.65,230.19,99.93,172.09,37.71,205.11,162.06,91.79,300,80,210,170,1416,1783,1249,2601,3042,2288,1060
62.7586600780487,random_Index_DIP_7_S1,89.38,236.87,64.6,230.1,100.02,172,37.71,199.49,144.91,91.83,300,80,210,170,1416,1783,1249,2601,3042,2288,1060
62.8937296867371,random_Index_DIP_7_S1,89.3,236.87,88.86,230.1,100.11,172,37.71,194.77,122.4,91.79,300,80,210,170,1416,1783,1249,2601,3042,2288,1060
63.0287263393402,random_Index_DIP_7_S1,89.38,236.78,104.68,230.1,100.11,172,37.71,192.03,103.29,91.79,300,80,210,170,1416,1783,1249,2601,3042,2288,1060
63.1637482643127,random_Index_DIP_7_S1,89.3,236.78,116.28,230.1,100.11,172.09,37.71,192.03,84.58,91.79,300,80,210,170,1416,1783,1249,2601,3042,2288,1060
63.2985491752625,random_Index_DIP_7_S1,90.18,236.78,116.54,230.1,100.11,172.09,37.71,189.67,83.53,91.75,300,80,210,170,1416,1783,1249,2601,3042,2288,1060
63.433700799942,random_Index_DIP_7_S1,90.26,232.82,116.46,231.5,100.11,172,37.71,184.96,83.53,91.79,300,80,210,170,1416,1783,1249,2601,3042,2288,1060
63.5687308311462,random_Index_DIP_7_S1,90.62,232.73,116.54,231.42,100.11,172.09,37.71,184.96,83.53,91.79,300,80,210,170,1416,1783,1249,2601,3042,2288,1060
63.7036743164063,random_Index_DIP_7_S1,90.88,232.65,116.46,231.42,100.11,172,37.71,184.96,83.53,91.75,300,80,210,170,1416,1783,1249,2601,3042,2288,1060
63.8387446403503,random_Index_DIP_7_S1,91.49,232.73,116.46,231.5,100.02,172,37.79,184.96,83.53,91.75,300,80,210,170,1416,1783,1249,2601,3042,2288,1060
63.9737493991852,random_Index_DIP_7_S1,91.49,232.73,116.46,231.5,100.11,172.09,37.71,184.96,83.53,91.75,300,80,210,170,1416,1783,1249,2601,3042,2288,1060
64.1087064743042,random_Index_DIP_7_S1,91.49,232.73,116.54,231.42,100.11,172,37.71,184.96,83.53,91.75,300,80,210,170,1416,1783,1249,2601,3042,2288,1060
64.2437107563019,random_Index_DIP_7_S1,91.58,232.73,116.37,231.42,100.11,172,37.71,184.96,83.53,91.79,300,80,210,170,1416,1783,1249,2601,3042,2288,1060
64.3787569999695,random_Index_DIP_7_S1,91.49,232.73,116.46,231.5,100.11,172.09,37.71,184.96,83.53,91.75,300,80,210,170,1416,1783,1249,2601,3042,2288,1060
64.5137801170349,random_Index_DIP_8_S1,91.67,232.73,116.37,231.5,100.02,172,37.71,184.96,83.53,91.75,300,80,210,170,1416,1783,1249,1933,3042,2288,1060
64.6487536430359,random_Index_DIP_8_S1,91.49,232.73,116.46,231.5,100.11,172,37.71,184.44,83.53,91.75,299.7,80,210,170,1416,2938,1249,1933,3042,2288,1060
64.7840394973755,random_Index_DIP_8_S1,91.58,225.35,116.46,232.29,99.93,172,37.71,166.51,87.72,91.79,300,80,210,170,1416,2938,1249,1933,3042,2288,1060
64.9186627864838,random_Index_DIP_8_S1,91.67,207.95,110.13,232.73,100.02,172,37.71,152.89,111.41,91.79,300,80,210,170,1416,2938,1249,1933,3042,2288,1060
65.0538144111633,random_Index_DIP_8_S1,91.58,201.8,81.12,232.91,99.93,172,37.71,137.45,150.41,91.79,300,80,210,170,1416,2938,1249,1933,3042,2288,1060
65.1888103485107,random_Index_DIP_8_S1,91.49,199.25,31.99,232.91,99.93,172.09,37.71,115.86,180.25,91.79,300,80,210,170,1416,2938,1249,1933,3042,2288,1060
65.3236989974976,random_Index_DIP_8_S1,91.67,198.02,9.84,233,99.93,172,37.71,102.11,209.43,91.75,300,80,210,170,1416,2938,1249,1933,3042,2288,1060
65.4587948322296,random_Index_DIP_8_S1,91.58,197.84,9.67,233,99.93,172,37.71,101.2,228.41,91.79,300,80,210,170,1416,2938,1249,1933,3042,2288,1060
65.5938031673431,random_Index_DIP_8_S1,91.58,197.93,9.76,233.09,99.93,172,37.71,101.2,228.67,91.79,300,80,210,170,1416,2938,1249,1933,3042,2288,1060
65.728758096695,random_Index_DIP_8_S1,91.67,197.84,9.76,233,99.93,172,37.71,101.2,228.67,91.79,300,80,210,170,1416,2938,1249,1933,3042,2288,1060
65.8637502193451,random_Index_DIP_8_S1,91.67,197.93,9.76,233,99.93,172,37.71,101.2,228.67,91.75,300,80,210,170,1416,2938,1249,1933,3042,2288,1060
65.9988222122192,random_Index_DIP_8_S1,91.58,197.84,9.84,233,99.93,172,37.71,101.2,228.67,91.79,300,80,210,170,1416,2938,1249,1933,3042,2288,1060
66.1337594985962,random_Index_DIP_8_S1,91.67,197.93,9.84,233,99.93,172,37.71,101.2,228.67,91.83,300,80,210,170,1416,2938,1249,1933,3042,2288,1060
66.2688403129578,random_Index_DIP_8_S1,92.02,197.93,9.76,233,99.93,172,37.79,101.2,230.11,91.83,300,80,210,170,1416,2938,1249,1933,3042,2288,1060
66.403815984726,random_Index_DIP_8_S1,91.93,197.93,9.76,233,99.93,172,37.71,101.2,230.5,91.83,300,80,210,170,1416,2938,1249,1933,3042,2288,1060
66.5389368534088,random_Index_DIP_8_S1,92.02,198.02,9.84,233,99.93,172,37.71,101.2,230.5,91.83,300,80,210,170,1416,2938,1249,1933,3042,2288,1060
66.6738336086273,random_Index_DIP_8_S1,91.93,198.02,9.84,233,99.93,172,37.71,101.2,230.5,91.83,300,80,210,170,1416,2938,1249,1933,3042,2288,1060
66.8088431358337,random_Index_DIP_9_S1,91.93,198.02,9.76,233,99.93,172,37.71,101.2,230.5,91.83,300,80,210,170,1416,2602,1249,2794,3042,2288,1060
66.9438371658325,random_Index_DIP_9_S1,91.93,197.93,9.84,233,99.84,172,37.79,106.7,224.88,91.83,300,80,210,170,1416,2602,1249,2794,3042,2288,1060
67.0788114070892,random_Index_DIP_9_S1,91.93,199.16,9.84,233.09,99.84,172,37.71,126.59,216.24,91.83,300,80,210,170,1416,2602,1249,2794,3042,2288,1060
67.2138299942017,random_Index_DIP_9_S1,92.02,203.82,9.84,233,99.84,172.09,37.71,155.38,206.68,91.83,300,80,210,170,1416,2602,1249,2794,3042,2288,1060
67.3488330841065,random_Index_DIP_9_S1,91.93,220.08,9.76,232.73,99.84,172.09,37.79,176.98,199.36,91.79,300,80,210,170,1416,2602,1249,2794,3042,2288,1060
67.4838285446167,random_Index_DIP_9_S1,91.93,237.13,9.84,231.24,99.84,172,37.71,198.31,191.63,91.83,300,80,210,170,1416,2602,1249,2794,3042,2288,1060
67.6189169883728,random_Index_DIP_9_S1,92.02,237.04,14.41,230.27,99.84,172.09,37.71,209.83,187.18,91.83,300,80,210,170,1416,2602,1249,2794,3042,2288,1060
67.7538733482361,random_Index_DIP_9_S1,92.02,237.04,15.38,230.27,99.84,172,37.71,210.09,186.79,91.79,300,80,210,170,1416,2602,1249,2794,3042,2288,1060
67.8888626098633,random_Index_DIP_9_S1,91.93,236.95,15.38,230.27,99.84,172.09,37.71,210.22,186.79,91.79,300,80,210,170,1416,2602,1249,2794,3042,2288,1060
68.0240893363953,random_Index_DIP_9_S1,92.02,237.04,15.29,230.27,99.84,172,37.71,210.22,186.79,91.79,300,80,210,170,1416,2602,1249,2794,3042,2288,1060
68.1588001251221,random_Index_DIP_9_S1,91.93,236.95,15.29,230.27,99.84,172,37.71,210.22,186.79,91.83,300,80,210,170,1416,2602,1249,2794,3042,2288,1060
68.2938821315765,random_Index_DIP_9_S1,91.93,236.95,15.29,230.27,99.84,172,37.71,210.22,186.79,91.79,300,80,210,170,1416,2602,1249,2794,3042,2288,1060
68.4288754463196,random_Index_DIP_9_S1,92.02,236.95,15.21,230.27,99.84,172,37.79,210.22,186.79,91.79,300,80,210,170,1416,2602,1249,2794,3042,2288,1060
68.5640716552734,random_Index_DIP_9_S1,92.02,236.95,15.29,230.27,99.84,172,37.71,210.22,186.79,91.79,300,80,210,170,1416,2602,1249,2794,3042,2288,1060
68.6988525390625,random_Index_DIP_9_S1,91.93,236.95,15.29,230.27,99.84,172.09,37.71,210.35,186.79,91.79,300,80,210,170,1416,2602,1249,2794,3042,2288,1060
68.8340725898743,random_Index_DIP_9_S1,91.93,236.95,15.29,230.27,99.84,172,37.71,212.05,186.79,91.79,300,80,210,170,1416,2602,1249,2794,3042,2288,1060
68.9690036773682,random_Index_DIP_10_S1,91.93,236.95,15.29,230.27,99.84,172,37.71,212.05,186.79,91.79,300,80,210,170,1416,2602,1249,1726,3042,2288,1060
69.1039798259735,random_Index_DIP_10_S1,91.85,236.95,15.29,230.27,99.84,172,37.71,198.18,186.66,91.79,299.7,80,210,170,1416,1839,1249,1726,3042,2288,1060
69.2388989925385,random_Index_DIP_10_S1,91.85,231.94,16.17,232.38,99.84,172,37.79,176.98,178.94,91.79,300,80,210,170,1416,1839,1249,1726,3042,2288,1060
69.3738377094269,random_Index_DIP_10_S1,91.85,213.05,44.3,233.17,99.84,172,37.71,152.76,154.73,91.79,300,80,210,170,1416,1839,1249,1726,3042,2288,1060
69.5088453292847,random_Index_DIP_10_S1,91.85,200.65,72.6,233.44,99.93,172,37.71,128.42,139.55,91.79,300,80,210,170,1416,1839,1249,1726,3042,2288,1060
69.6443889141083,random_Index_DIP_10_S1,91.76,198.28,92.29,233.44,99.93,172,37.71,100.02,120.83,91.79,300,80,210,170,1416,1839,1249,1726,3042,2288,1060
69.7788572311401,random_Index_DIP_10_S1,91.85,186.06,107.4,233.53,100.02,172,37.71,79.21,97.4,91.79,300,80,210,170,1416,1839,1249,1726,3042,2288,1060
69.9141647815704,random_Index_DIP_10_S1,91.93,181.85,116.02,233.61,100.02,172,37.71,77.9,86.28,91.79,300,80,210,170,1416,1839,1249,1726,3042,2288,1060
70.048864364624,random_Index_DIP_10_S1,91.93,181.93,115.93,233.61,100.02,172,37.71,77.9,86.28,91.79,300,80,210,170,1416,1839,1249,1726,3042,2288,1060
70.1839656829834,random_Index_DIP_10_S1,91.93,182.02,115.93,233.61,100.02,172,37.79,77.9,86.28,91.79,300,80,210,170,1416,1839,1249,1726,3042,2288,1060
70.3188626766205,random_Index_DIP_10_S1,91.85,182.02,115.93,233.61,100.02,172,37.71,77.9,86.41,91.79,300,80,210,170,1416,1839,1249,1726,3042,2288,1060
70.45427942276,random_Index_DIP_10_S1,91.85,182.11,116.02,233.53,99.93,172,37.79,77.9,86.41,91.79,300,80,210,170,1416,1839,1249,1726,3042,2288,1060
70.5888540744782,random_Index_DIP_10_S1,91.85,182.11,115.93,233.53,100.02,172,37.79,77.9,86.28,91.79,300,80,210,170,1416,1839,1249,1726,3042,2288,1060
70.7240881919861,random_Index_DIP_10_S1,91.85,182.11,115.84,233.53,100.02,172,37.71,77.9,86.28,91.79,300,80,210.1,170,1416,1839,1249,1726,3042,2288,1060
70.8588726520538,random_Index_DIP_10_S1,91.85,182.2,115.93,233.53,100.02,172,37.71,77.9,86.41,91.79,300,80,210,170,1416,1839,1249,1726,3042,2288,1060
70.9941763877869,random_Index_DIP_10_S1,91.85,182.2,115.93,233.53,99.93,172,37.71,77.9,86.41,91.79,300,80,210,170,1416,1839,1249,1726,3042,2288,1060
71.1291499137878,random_Index_DIP_10_S1,91.93,182.2,115.84,233.44,99.93,172,37.71,77.9,86.28,91.79,300,80,210,170,1416,1839,1249,1726,3042,2288,1060
71.2638940811157,random_Index_DIP_11_S1,92.11,182.2,115.84,233.53,100.02,172,37.71,77.9,86.28,91.79,300,80,210,170,1416,2142,1249,2897,3042,2288,1060
71.3991122245789,random_Index_DIP_11_S1,92.02,182.2,115.84,233.53,99.93,172,37.71,78.69,86.41,91.79,300,80,210,170,1416,2142,1249,2897,3042,2288,1060
71.534215927124,random_Index_DIP_11_S1,92.02,188.26,115.93,233.61,99.93,172.09,37.71,101.72,86.67,91.83,300,80,210,169.93,1416,2142,1249,2897,3042,2288,1060
71.6689879894257,random_Index_DIP_11_S1,90.35,195.12,115.93,233.53,99.93,172,37.71,136.14,92.82,91.79,300,80,210,170,1416,2142,1249,2897,3042,2288,1060
71.8040013313294,random_Index_DIP_11_S1,89.74,207.77,112.06,233.44,99.84,172,37.71,167.68,102.38,91.79,300,80,210,170,1416,2142,1249,2897,3042,2288,1060
71.9389123916626,random_Index_DIP_11_S1,89.74,237.04,105.47,231.24,99.84,172,37.71,202.23,113.89,91.79,300,80,210,170,1416,2142,1249,2897,3042,2288,1060
72.0739579200745,random_Index_DIP_11_S1,89.56,236.51,98.96,230.27,99.93,172,37.71,221.34,120.44,91.79,300,80,210,170,1416,2142,1249,2897,3042,2288,1060
72.2089667320252,random_Index_DIP_11_S1,89.65,236.51,98.17,230.27,99.84,172,37.71,221.34,121.09,91.79,300,80,210,170,1416,2142,1249,2897,3042,2288,1060
72.3439457416534,random_Index_DIP_11_S1,89.65,236.6,97.38,230.27,99.84,172,37.71,221.47,122.27,91.79,300,80,210,170,1416,2142,1249,2897,3042,2288,1060
72.4789659976959,random_Index_DIP_11_S1,89.56,236.51,97.03,230.27,99.84,172,37.71,223.17,123.05,91.79,300,80,210,170,1416,2142,1249,2897,3042,2288,1060
72.6139581203461,random_Index_DIP_11_S1,89.56,236.51,96.33,230.27,99.84,172,37.71,223.17,123.45,91.79,300,80,210,170,1416,2142,1249,2897,3042,2288,1060
72.7489371299744,random_Index_DIP_11_S1,89.65,236.51,95.98,230.27,99.84,172,37.79,223.17,124.1,91.79,300,80,210,170,1416,2142,1249,2897,3042,2288,1060
72.8839404582977,random_Index_DIP_11_S1,89.56,236.6,95.71,230.27,99.84,172,37.71,223.31,124.23,91.79,300,80,210,170,1416,2142,1249,2897,3042,2288,1060
73.0190880298615,random_Index_DIP_11_S1,89.56,236.51,95.36,230.36,99.84,172,37.79,224.88,124.89,91.79,300,80,210,170,1416,2142,1249,2897,3042,2288,1060
73.1538677215576,random_Index_DIP_11_S1,89.56,236.51,95.01,230.27,99.84,172,37.71,224.88,125.28,91.79,300,80,210,170,1416,2142,1249,2897,3042,2288,1060
73.2889716625214,random_Index_DIP_11_S1,89.56,236.51,95.01,230.27,99.84,172,37.71,224.88,125.28,91.79,300.3,80,210,170,1416,2142,1249,2897,3042,2288,1060
73.4239454269409,random_Index_DIP_12_S1,89.56,236.51,94.92,230.27,99.84,172,37.71,224.88,125.28,91.79,300,80,210,170,1416,2142,1249,2466,3042,2288,1060
73.5588901042938,random_Index_DIP_12_S1,89.65,236.51,94.92,230.27,99.84,172,37.71,219.51,127.5,91.79,300,80,210,170,1416,2649,1249,2466,3042,2288,1060
73.6939284801483,random_Index_DIP_12_S1,89.47,236.51,85.87,230.27,99.84,172,37.79,207.73,140.59,91.79,300,80,210,170,1416,2649,1249,2466,3042,2288,1060
73.8292579650879,random_Index_DIP_12_S1,89.56,236.6,66.01,230.27,99.84,172,37.71,197.52,153.55,91.79,300,80,210,170,1416,2649,1249,2466,3042,2288,1060
73.9639055728912,random_Index_DIP_12_S1,89.65,236.51,42.63,230.8,99.84,172,37.71,187.84,165.98,91.79,300,80,210,170,1416,2649,1249,2466,3042,2288,1060
74.0988247394562,random_Index_DIP_12_S1,90.7,231.94,28.48,232.38,99.93,172,37.71,179.85,181.03,91.75,300,80,210,170,1416,2649,1249,2466,3042,2288,1060
74.2339527606964,random_Index_DIP_12_S1,90.88,227.29,15.82,232.91,99.93,172,37.71,172.79,191.37,91.75,300,80,210,170,1416,2649,1249,2466,3042,2288,1060
74.3691120147705,random_Index_DIP_12_S1,91.14,225,11.34,233.09,100.02,172.09,37.71,171.09,195.04,91.75,300,80,210,170,1416,2649,1249,2466,3042,2288,1060
74.5039937496185,random_Index_DIP_12_S1,91.58,225.09,11.25,233.09,99.93,172,37.71,171.09,194.91,91.75,300,80,210,170,1416,2649,1249,2466,3042,2288,1060
74.6389575004578,random_Index_DIP_12_S1,91.67,225.09,11.43,233.09,99.93,172.09,37.71,171.09,194.77,91.75,300,80,210,170,1416,2649,1249,2466,3042,2288,1060
74.773973941803,random_Index_DIP_12_S1,91.58,225.18,11.34,233.09,99.93,172,37.71,171.09,194.77,91.75,300,80,210,170,1416,2649,1249,2466,3042,2288,1060
74.9089539051056,random_Index_DIP_12_S1,91.58,225.18,11.34,233.09,99.93,172,37.71,171.09,194.77,91.75,300,80,210,170,1416,2649,1249,2466,3042,2288,1060
75.0439600944519,random_Index_DIP_12_S1,91.58,225.18,11.25,233.09,100.02,172,37.71,171.09,192.94,91.75,300,80,210,170,1416,2649,1249,2466,3042,2288,1060
75.1793282032013,random_Index_DIP_12_S1,91.58,225.09,11.25,233.09,99.93,172,37.71,171.09,193.07,91.75,300,80,210,170,1416,2649,1249,2466,3042,2288,1060
75.3142786026001,random_Index_DIP_12_S1,91.67,225.26,11.34,233.09,100.02,172,37.71,171.09,193.07,91.75,300,80,210,170,1416,2649,1249,2466,3042,2288,1060
75.4492380619049,random_Index_DIP_12_S1,91.58,225.18,11.43,233.09,99.93,172,37.71,171.09,193.07,91.75,300,80,210,170,1416,2649,1249,2466,3042,2288,1060
75.5840590000153,random_Index_DIP_12_S1,91.67,225.18,11.34,233.09,99.93,172,37.71,171.09,193.07,91.75,300,80,210,170,1416,2649,1249,2466,3042,2288,1060
75.7189729213715,random_Index_DIP_13_S1,91.67,225.18,11.34,233.09,99.93,172.09,37.79,171.09,193.07,91.75,300,80,210,170,1416,2059,1249,1656,3042,2288,1060
75.8540382385254,random_Index_DIP_13_S1,91.58,211.64,12.92,233.35,99.93,172,37.71,150.54,184.3,91.75,300,80,210,170,1416,2059,1249,1656,3042,2288,1060
75.9889900684357,random_Index_DIP_13_S1,91.58,201.18,26.02,233.53,99.93,172,37.71,131.95,173.57,91.75,300,80,210,170,1416,2059,1249,1656,3042,2288,1060
76.124186038971,random_Index_DIP_13_S1,91.49,198.72,38.85,233.7,99.93,172.09,37.71,111.28,162.32,91.79,300,80,210,170,1416,2059,1249,1656,3042,2288,1060
76.2589926719666,random_Index_DIP_13_S1,91.67,197.4,62.93,233.7,99.93,172,37.71,92.04,144.91,91.75,300,80,210,170,1416,2059,1249,1656,3042,2288,1060
76.3939936161041,random_Index_DIP_13_S1,91.67,183.69,84.9,233.79,99.93,172,37.71,76.2,131.04,91.75,300,80,210,170,1416,2059,1249,1656,3042,2288,1060
76.5291488170624,random_Index_DIP_13_S1,91.67,175.96,95.8,234.05,99.93,172,37.71,70.44,118.21,91.75,300,80,210,170,1416,2059,1249,1656,3042,2288,1060
76.6639938354492,random_Index_DIP_13_S1,91.67,175.96,96.94,233.96,99.93,172,37.79,70.44,118.21,91.75,300,80,210,170,1416,2059,1249,1656,3042,2288,1060
76.799396276474,random_Index_DIP_13_S1,91.67,176.04,96.94,233.96,99.84,172,37.71,70.44,118.21,91.83,300,80,210.1,170,1416,2059,1249,1656,3042,2288,1060
76.9342379570007,random_Index_DIP_13_S1,91.85,176.04,96.94,233.96,99.84,172.09,37.71,70.44,118.21,91.87,300,80,210,170,1416,2059,1249,1656,3042,2288,1060
77.0691130161285,random_Index_DIP_13_S1,91.85,176.04,96.94,233.88,99.84,172,37.71,70.44,118.21,91.83,300,80,210,170,1416,2059,1249,1656,3042,2288,1060
77.203989982605,random_Index_DIP_13_S1,92.02,176.04,97.03,233.96,99.93,172,37.71,70.44,118.21,91.83,300,80,210,170,1416,2059,1249,1656,3042,2288,1060
77.3390054702759,random_Index_DIP_13_S1,91.93,176.13,96.94,233.88,99.93,172,37.79,70.31,118.21,91.83,300,80,210,170,1416,2059,1249,1656,3042,2288,1060
77.4740135669708,random_Index_DIP_13_S1,91.93,176.13,97.03,233.88,99.93,172,37.71,70.44,118.21,91.83,300,80,210,170,1416,2059,1249,1656,3042,2288,1060
77.6092221736908,random_Index_DIP_13_S1,91.93,176.13,97.03,233.88,99.84,172,37.71,70.44,118.21,91.83,300,80,210,170,1416,2059,1249,1656,3042,2288,1060
77.7442605495453,random_Index_DIP_13_S1,92.02,176.04,96.94,233.88,99.93,172,37.71,70.44,118.21,91.83,300,80,210,170,1416,2059,1249,1656,3042,2288,1060
77.879533290863,random_Index_DIP_14_S1,91.93,176.13,97.03,233.88,99.93,172,37.79,70.44,118.21,91.83,300,80,210,170,1416,2059,1249,2420,3042,2288,1060
78.01420545578,random_Index_DIP_14_S1,91.93,176.13,96.94,233.88,99.93,172,37.71,70.44,118.21,91.83,300,80,210,170,1416,1707,1249,2420,3042,2288,1060
78.1490187644959,random_Index_DIP_14_S1,91.85,176.22,97.03,233.79,100.02,172,37.71,70.44,118.21,91.83,300,80,210,170,1416,1707,1249,2420,3042,2288,1060
