t_rel,phase,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,deg_0,deg_1,deg_2,deg_3,deg_4,deg_5,deg_6,cmd_0,cmd_1,cmd_2,cmd_3,cmd_4,cmd_5,cmd_6,cmd_7,cmd_8,cmd_9,cmd_10,cmd_11,cmd_12,cmd_13,cmd_14,cmd_15,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,act_12,act_13,act_14,act_15,expected_ang_cmd_0,expected_ang_cmd_1,expected_ang_cmd_2,expected_ang_cmd_3,expected_ang_cmd_4,expected_ang_cmd_5,expected_ang_cmd_6,expected_ang_cmd_7,expected_ang_cmd_8,expected_ang_cmd_9,expected_ang_cmd_10,expected_ang_cmd_11,expected_ang_cmd_12,expected_ang_cmd_13,expected_ang_cmd_14,expected_ang_cmd_15,expected_ang_act_0,expected_ang_act_1,expected_ang_act_2,expected_ang_act_3,expected_ang_act_4,expected_ang_act_5,expected_ang_act_6,expected_ang_act_7,expected_ang_act_8,expected_ang_act_9,expected_ang_act_10,expected_ang_act_11,expected_ang_act_12,expected_ang_act_13,expected_ang_act_14,expected_ang_act_15
52.84514784812927,random_5_S3,-1,-1,-1,-1,-1,-1,-1,89.74,183.34,116.02,287.93,216.74,157.94,28.92,3559,2864,2247,1891,3407,849,1752,1641,839,853,230,1060,2069,2040,2000,1850,3560,2865,2247,1891,3407,850,1889,1642,898,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,92.82,100.94,193.15,nan,nan,80.00,111.95,152.02,nan,nan
52.980488300323486,random_5_S3,-1,-1,-1,-1,-1,-1,-1,89.74,183.34,116.02,288.02,216.74,157.94,28.92,3559,2864,2247,1891,3407,849,1752,1641,839,853,230,1060,2069,2040,2000,1850,3560,2865,2247,1891,3407,850,1893,1642,916,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.35,100.94,198.63,nan,nan,80.00,111.95,152.02,nan,nan
53.11507201194763,random_5_S3,-1,-1,-1,-1,-1,-1,-1,89.91,183.34,116.02,287.93,216.74,157.94,28.92,3559,2864,2247,1891,3407,849,1752,1641,839,853,230,1060,2069,2040,2000,1850,3560,2865,2247,1891,3407,850,1896,1642,919,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.74,100.94,199.54,nan,nan,80.00,111.95,152.02,nan,nan
53.250158071517944,random_5_S3,-1,-1,-1,-1,-1,-1,-1,89.82,183.34,116.02,287.93,216.74,157.94,29.00,3559,2864,2247,1891,3407,849,1752,1641,839,853,230,1060,2069,2040,2000,1850,3560,2865,2247,1891,3407,850,1896,1642,920,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.74,100.94,199.85,nan,nan,80.00,111.95,152.02,nan,nan
53.38536524772644,random_5_S3,-1,-1,-1,-1,-1,-1,-1,89.82,183.25,115.93,288.02,216.74,157.94,28.92,3559,2864,2247,1891,3407,849,1752,1641,839,853,230,1060,2069,2040,2000,1850,3560,2865,2247,1891,3407,850,1896,1642,920,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.74,100.94,199.85,nan,nan,80.00,111.95,152.02,nan,nan
53.520166635513306,random_5_S3,-1,-1,-1,-1,-1,-1,-1,89.74,183.34,115.93,287.93,216.74,157.94,28.92,3559,2864,2247,1891,3407,849,1752,1641,839,853,230,1060,2069,2040,2000,1850,3560,2865,2247,1891,3407,850,1896,1642,921,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.74,100.94,200.15,nan,nan,80.00,111.95,152.02,nan,nan
53.65534949302673,random_5_S3,-1,-1,-1,-1,-1,-1,-1,89.91,183.34,115.93,287.93,216.83,157.94,28.92,3559,2864,2247,1891,3407,849,1752,1641,839,853,230,1060,2069,2040,2000,1850,3560,2865,2247,1891,3407,850,1896,1642,921,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.74,100.94,200.15,nan,nan,80.00,111.95,152.02,nan,nan
53.79013681411743,random_5_S3,-1,-1,-1,-1,-1,-1,-1,89.74,183.34,115.93,287.93,216.74,157.85,28.92,3559,2864,2247,1891,3407,849,1752,1641,839,853,230,1060,2069,2040,2000,1850,3560,2865,2247,1891,3407,850,1896,1642,921,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.74,100.94,200.15,nan,nan,80.00,111.95,152.02,nan,nan
53.9254891872406,random_5_S3,-1,-1,-1,-1,-1,-1,-1,89.82,183.34,115.93,287.93,216.83,157.94,28.92,3559,2864,2247,1891,3407,849,1752,1641,839,853,230,1060,2069,2040,2000,1850,3560,2865,2247,1891,3407,850,1896,1642,921,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.74,100.94,200.15,nan,nan,80.00,111.95,152.02,nan,nan
54.06017208099365,random_5_S3,-1,-1,-1,-1,-1,-1,-1,89.82,183.34,115.93,287.84,216.83,157.94,29.00,3559,2864,2247,1891,3407,849,1752,1641,839,853,230,1060,2069,2040,2000,1850,3560,2865,2247,1891,3407,850,1896,1642,921,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.74,100.94,200.15,nan,nan,80.00,111.95,152.02,nan,nan
54.1950945854187,random_5_S3,-1,-1,-1,-1,-1,-1,-1,89.82,183.34,116.02,287.93,216.74,157.94,28.92,3559,2864,2247,1891,3407,849,1752,1641,839,853,230,1060,2069,2040,2000,1850,3560,2865,2247,1891,3407,850,1897,1642,921,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.87,100.94,200.15,nan,nan,80.00,111.95,152.02,nan,nan
54.33065128326416,random_5_S3,-1,-1,-1,-1,-1,-1,-1,89.74,183.34,115.93,287.93,216.74,157.94,29.00,3559,2864,2247,1891,3407,849,1752,1641,839,853,230,1060,2069,2040,2000,1850,3560,2865,2247,1891,3407,850,1896,1642,921,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.74,100.94,200.15,nan,nan,80.00,111.95,152.02,nan,nan
54.46508073806763,random_5_S3,-1,-1,-1,-1,-1,-1,-1,89.82,183.34,115.93,287.93,216.74,157.94,28.92,3559,2864,2247,1891,3407,849,1752,1641,839,853,230,1060,2069,2040,2000,1850,3560,2865,2247,1891,3407,850,1896,1642,921,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.74,100.94,200.15,nan,nan,80.00,111.95,152.02,nan,nan
54.60037708282471,random_5_S3,-1,-1,-1,-1,-1,-1,-1,89.82,183.25,115.93,287.84,216.74,157.94,28.92,3559,2864,2247,1891,3407,849,1752,1641,839,853,230,1060,2069,2040,2000,1850,3560,2865,2247,1891,3407,850,1896,1642,921,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.74,100.94,200.15,nan,nan,80.00,111.95,152.02,nan,nan
54.735581398010254,random_5_S3,-1,-1,-1,-1,-1,-1,-1,89.74,183.43,115.93,287.93,216.83,157.94,28.92,3559,2864,2247,1891,3407,849,1752,1641,839,853,230,1060,2069,2040,2000,1850,3560,2865,2247,1891,3407,850,1896,1642,921,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.74,100.94,200.15,nan,nan,80.00,111.95,152.02,nan,nan
54.8701434135437,random_5_S3,-1,-1,-1,-1,-1,-1,-1,89.91,183.25,116.02,287.93,216.83,157.94,28.92,3559,2864,2247,1891,3407,849,1752,1641,839,853,230,1060,2069,2040,2000,1850,3560,2865,2247,1891,3407,850,1896,1642,922,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.74,100.94,200.46,nan,nan,80.00,111.95,152.02,nan,nan
55.005117654800415,random_5_S3,-1,-1,-1,-1,-1,-1,-1,89.82,183.34,116.02,287.93,216.83,157.94,28.92,3559,2864,2247,1891,3407,849,1752,1641,839,853,230,1060,2069,2040,2000,1850,3560,2865,2247,1891,3407,850,1896,1642,922,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.74,100.94,200.46,nan,nan,80.00,111.95,152.02,nan,nan
55.14008951187134,random_5_S3,-1,-1,-1,-1,-1,-1,-1,89.74,183.34,116.02,288.02,216.83,157.94,28.92,3559,2864,2247,1891,3407,849,1752,1641,839,853,230,1060,2069,2040,2000,1850,3560,2865,2247,1891,3407,850,1897,1642,924,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.87,100.94,201.07,nan,nan,80.00,111.95,152.02,nan,nan
55.2754282951355,random_5_S3,-1,-1,-1,-1,-1,-1,-1,89.82,183.34,116.02,287.93,216.83,157.85,28.92,3559,2864,2247,1891,3407,849,1752,1641,839,853,230,1060,2069,2040,2000,1850,3560,2865,2247,1891,3407,850,1897,1642,924,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.87,100.94,201.07,nan,nan,80.00,111.95,152.02,nan,nan
55.410367488861084,random_5_S3,-1,-1,-1,-1,-1,-1,-1,89.82,183.34,115.93,287.84,216.74,157.85,29.00,3559,2864,2247,1891,3407,849,1752,1641,839,853,230,1060,2069,2040,2000,1850,3560,2865,2247,1891,3407,850,1897,1642,925,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.87,100.94,201.37,nan,nan,80.00,111.95,152.02,nan,nan
55.54528737068176,random_5_S3,-1,-1,-1,-1,-1,-1,-1,89.82,183.34,115.93,287.93,216.83,157.94,28.92,3559,2864,2247,1891,3407,849,1752,1641,839,853,230,1060,2069,2040,2000,1850,3560,2865,2247,1891,3407,850,1896,1642,925,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.74,100.94,201.37,nan,nan,80.00,111.95,152.02,nan,nan
55.68028545379639,random_5_S3,-1,-1,-1,-1,-1,-1,-1,89.82,183.34,115.93,287.93,216.83,157.85,28.92,3559,2864,2247,1891,3407,849,1752,1641,839,853,230,1060,2069,2040,2000,1850,3560,2862,2247,1891,3407,850,1896,1642,925,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.74,100.94,201.37,nan,nan,80.00,111.95,152.02,nan,nan
55.815053939819336,random_5_S3,-1,-1,-1,-1,-1,-1,-1,89.91,183.34,116.02,287.93,216.74,157.85,28.92,3559,2864,2247,1891,3407,849,1752,1641,839,853,230,1060,2069,2040,2000,1850,3560,2861,2247,1891,3407,850,1897,1642,925,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.87,100.94,201.37,nan,nan,80.00,111.95,152.02,nan,nan
55.95026445388794,random_5_S3,-1,-1,-1,-1,-1,-1,-1,89.91,183.34,115.93,287.84,216.74,157.94,28.92,3559,2864,2247,1891,3407,849,1752,1641,839,853,230,1060,2069,2040,2000,1850,3560,2861,2247,1891,3407,850,1896,1642,925,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.74,100.94,201.37,nan,nan,80.00,111.95,152.02,nan,nan
56.0852165222168,random_5_S3,-1,-1,-1,-1,-1,-1,-1,89.91,183.34,115.93,287.93,216.74,157.94,28.92,3559,2864,2247,1891,3407,849,1752,1641,839,853,230,1060,2069,2040,2000,1850,3560,2861,2247,1891,3407,850,1897,1642,925,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.87,100.94,201.37,nan,nan,80.00,111.95,152.02,nan,nan
56.22004747390747,random_5_S3,-1,-1,-1,-1,-1,-1,-1,89.74,183.34,115.93,287.93,216.83,157.94,28.92,3559,2864,2247,1891,3407,849,1752,1641,839,853,230,1060,2069,2040,2000,1850,3560,2861,2247,1891,3407,850,1897,1642,925,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.87,100.94,201.37,nan,nan,80.00,111.95,152.02,nan,nan
56.35506820678711,random_5_S3,-1,-1,-1,-1,-1,-1,-1,89.74,183.43,115.93,287.93,216.74,157.94,29.00,3559,2864,2247,1891,3407,849,1752,1641,839,853,230,1060,2069,2040,2000,1850,3560,2861,2247,1891,3407,850,1897,1642,925,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.87,100.94,201.37,nan,nan,80.00,111.95,152.02,nan,nan
56.49001479148865,random_5_S3,-1,-1,-1,-1,-1,-1,-1,89.82,183.34,115.93,287.93,216.74,157.85,28.92,3559,2864,2247,1891,3407,849,1752,1641,839,853,230,1060,2069,2040,2000,1850,3560,2861,2247,1891,3407,850,1897,1642,926,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.87,100.94,201.67,nan,nan,80.00,111.95,152.02,nan,nan
56.62542510032654,random_5_S3,-1,-1,-1,-1,-1,-1,-1,89.91,183.34,116.02,287.93,216.74,157.94,29.00,3559,2864,2247,1891,3407,849,1752,1641,839,853,230,1060,2069,2040,2000,1850,3560,2861,2247,1891,3407,850,1897,1642,925,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.87,100.94,201.37,nan,nan,80.00,111.95,152.02,nan,nan
56.76025342941284,random_6_S2,-1,-1,-1,-1,-1,-1,-1,89.82,183.34,116.02,288.02,216.74,157.94,28.92,3559,2864,2247,1891,3407,849,2627,1641,839,853,230,1060,2069,2040,2000,1850,3560,2861,2246,1891,3407,850,1897,1642,925,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,189.41,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.87,100.94,201.37,nan,nan,80.00,111.95,152.02,nan,nan
56.89495825767517,random_6_S2,-1,-1,-1,-1,-1,-1,-1,89.91,183.34,115.93,287.93,216.74,157.94,29.00,3559,2864,2247,1891,3407,849,2627,1641,839,853,230,1060,2069,2040,2000,1850,3559,2861,2247,1891,3407,850,1897,1642,926,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,189.41,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.87,100.94,201.67,nan,nan,80.00,111.95,152.02,nan,nan
57.03028726577759,random_6_S2,-1,-1,-1,-1,-1,-1,-1,89.82,183.34,116.02,287.93,216.74,157.94,28.92,3559,2864,2247,1891,3407,849,2627,1641,839,853,230,1060,2069,2040,2000,1850,3559,2861,2247,1891,3407,850,1897,1642,926,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,189.41,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.87,100.94,201.67,nan,nan,80.00,111.95,152.02,nan,nan
57.165005683898926,random_6_S2,-1,-1,-1,-1,-1,-1,-1,89.74,183.43,115.93,288.02,216.74,157.94,29.00,3559,2864,2247,1891,3407,849,2627,1641,839,853,230,1060,2069,2040,2000,1850,3559,2861,2247,1891,3407,850,1897,1642,925,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,189.41,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.87,100.94,201.37,nan,nan,80.00,111.95,152.02,nan,nan
57.300382137298584,random_6_S2,-1,-1,-1,-1,-1,-1,-1,89.82,183.34,116.02,287.93,216.83,157.94,28.92,3559,2864,2247,1891,3407,849,2627,1641,839,853,230,1060,2069,2040,2000,1850,3559,2861,2247,1891,3407,850,1897,1642,926,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,189.41,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.87,100.94,201.67,nan,nan,80.00,111.95,152.02,nan,nan
57.435126304626465,random_6_S2,-1,-1,-1,-1,-1,-1,-1,89.91,183.34,115.93,288.02,216.74,157.94,29.00,3559,2864,2247,1891,3407,849,2627,1641,839,853,230,1060,2069,2040,2000,1850,3560,2861,2247,1891,3407,850,1897,1642,926,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,189.41,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.87,100.94,201.67,nan,nan,80.00,111.95,152.02,nan,nan
57.56997323036194,random_6_S2,-1,-1,-1,-1,-1,-1,-1,89.82,183.25,115.93,287.93,216.74,157.94,28.92,3559,2864,2247,1891,3407,849,2627,1641,839,853,230,1060,2069,2040,2000,1850,3560,2861,2247,1891,3407,850,1897,1642,926,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,189.41,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.87,100.94,201.67,nan,nan,80.00,111.95,152.02,nan,nan
57.704957485198975,random_6_S2,-1,-1,-1,-1,-1,-1,-1,89.82,183.34,115.93,287.93,216.74,157.94,29.00,3559,2864,2247,1891,3407,849,2627,1641,839,853,230,1060,2069,2040,2000,1850,3559,2861,2247,1891,3407,850,1897,1642,926,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,189.41,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.87,100.94,201.67,nan,nan,80.00,111.95,152.02,nan,nan
57.83994722366333,random_6_S2,-1,-1,-1,-1,-1,-1,-1,89.82,183.43,115.93,287.93,216.74,157.94,29.00,3559,2864,2247,1891,3407,849,2627,1641,839,853,230,1060,2069,2040,2000,1850,3560,2861,2247,1891,3407,850,1897,1642,926,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,189.41,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.87,100.94,201.67,nan,nan,80.00,111.95,152.02,nan,nan
57.975340843200684,random_6_S2,-1,-1,-1,-1,-1,-1,-1,89.82,183.43,116.02,287.93,216.74,157.94,29.00,3559,2864,2247,1891,3407,849,2627,1641,839,853,230,1060,2069,2040,2000,1850,3560,2861,2247,1891,3407,850,1897,1642,926,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,189.41,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.87,100.94,201.67,nan,nan,80.00,111.95,152.02,nan,nan
58.10998225212097,random_6_S2,-1,-1,-1,-1,-1,-1,-1,89.82,183.43,115.93,287.93,216.74,157.94,28.92,3559,2864,2247,1891,3407,849,2627,1641,839,853,230,1060,2069,2040,2000,1850,3560,2861,2247,1891,3407,850,1897,1642,926,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,189.41,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.87,100.94,201.67,nan,nan,80.00,111.95,152.02,nan,nan
58.24492645263672,random_6_S2,-1,-1,-1,-1,-1,-1,-1,89.74,183.34,115.93,287.93,216.83,157.94,28.92,3559,2864,2247,1891,3407,849,2627,1641,839,853,230,1060,2069,2040,2000,1850,3560,2862,2247,1891,3407,850,1897,1642,926,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,189.41,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.87,100.94,201.67,nan,nan,80.00,111.95,152.02,nan,nan
58.379992961883545,random_6_S2,-1,-1,-1,-1,-1,-1,-1,89.74,183.43,116.02,287.93,216.74,157.94,28.92,3559,2864,2247,1891,3407,849,2627,1641,839,853,230,1060,2069,2040,2000,1850,3560,2862,2247,1891,3407,850,1897,1642,926,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,189.41,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.87,100.94,201.67,nan,nan,80.00,111.95,152.02,nan,nan
58.51497673988342,random_6_S2,-1,-1,-1,-1,-1,-1,-1,89.82,183.43,115.93,287.93,216.74,157.94,28.92,3559,2864,2247,1891,3407,849,2627,1641,839,853,230,1060,2069,2040,2000,1850,3560,2862,2247,1891,3407,850,1897,1642,926,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,189.41,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.87,100.94,201.67,nan,nan,80.00,111.95,152.02,nan,nan
58.649940490722656,random_6_S2,-1,-1,-1,-1,-1,-1,-1,89.82,183.43,115.93,287.93,216.74,157.94,29.00,3559,2864,2247,1891,3407,849,2627,1641,839,853,230,1060,2069,2040,2000,1850,3560,2862,2247,1891,3407,850,1897,1642,926,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,189.41,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.87,100.94,201.67,nan,nan,80.00,111.95,152.02,nan,nan
58.784889459609985,random_6_S2,-1,-1,-1,-1,-1,-1,-1,89.82,183.43,115.93,288.02,216.74,157.94,28.92,3559,2864,2247,1891,3407,849,2627,1641,839,853,230,1060,2069,2040,2000,1850,3560,2862,2247,1891,3407,850,1897,1642,926,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,189.41,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.87,100.94,201.67,nan,nan,80.00,111.95,152.02,nan,nan
58.91994500160217,random_6_S2,-1,-1,-1,-1,-1,-1,-1,89.74,183.43,115.93,287.93,216.74,157.94,29.00,3559,2864,2247,1891,3407,849,2627,1641,839,853,230,1060,2069,2040,2000,1850,3560,2863,2247,1891,3407,850,1897,1642,926,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,189.41,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.87,100.94,201.67,nan,nan,80.00,111.95,152.02,nan,nan
59.05492281913757,random_6_S2,-1,-1,-1,-1,-1,-1,-1,89.82,183.43,115.93,287.93,216.83,157.94,29.00,3559,2864,2247,1891,3407,849,2627,1641,839,853,230,1060,2069,2040,2000,1850,3560,2863,2247,1891,3407,850,1897,1642,926,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,189.41,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.87,100.94,201.67,nan,nan,80.00,111.95,152.02,nan,nan
59.18995547294617,random_6_S2,-1,-1,-1,-1,-1,-1,-1,89.82,183.43,115.93,287.93,216.74,157.94,29.00,3559,2864,2247,1891,3407,849,2627,1641,839,853,230,1060,2069,2040,2000,1850,3560,2863,2247,1891,3407,850,1897,1642,927,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,189.41,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.87,100.94,201.98,nan,nan,80.00,111.95,152.02,nan,nan
59.32514667510986,random_6_S2,-1,-1,-1,-1,-1,-1,-1,89.74,183.43,115.93,287.84,216.83,157.94,28.92,3559,2864,2247,1891,3407,849,2627,1641,839,853,230,1060,2069,2040,2000,1850,3560,2863,2247,1891,3407,850,1897,1642,926,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,189.41,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.87,100.94,201.67,nan,nan,80.00,111.95,152.02,nan,nan
59.46021389961243,random_6_S2,-1,-1,-1,-1,-1,-1,-1,89.74,183.43,115.93,287.93,216.74,157.94,28.92,3559,2864,2247,1891,3407,849,2627,1641,839,853,230,1060,2069,2040,2000,1850,3560,2863,2247,1891,3407,850,1897,1642,927,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,189.41,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.87,100.94,201.98,nan,nan,80.00,111.95,152.02,nan,nan
59.59517288208008,random_6_S2,-1,-1,-1,-1,-1,-1,-1,89.82,183.43,115.93,287.93,216.83,157.94,29.00,3559,2864,2247,1891,3407,849,2627,1641,839,853,230,1060,2069,2040,2000,1850,3560,2863,2247,1891,3407,850,1897,1642,927,854,230,1060,2069,2040,2000,1850,nan,nan,nan,nan,nan,nan,189.41,100.90,175.19,nan,nan,80.00,111.95,152.02,nan,nan,nan,nan,nan,nan,nan,nan,93.87,100.94,201.98,nan,nan,80.00,111.95,152.02,nan,nan
